ID,Command,Log File,Result,All Detected Rules
145,export CMD='IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='; echo $CMD | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack145.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
146,bash <<<$(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d),Linux_Base64_Encoded_Shebang_In_CLI_attack146.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
147,"eval ""$(base64 -d <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=')""",Linux_Base64_Encoded_Shebang_In_CLI_attack147.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
148,"bash -c ""$(base64 -d < <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=))""",Linux_Base64_Encoded_Shebang_In_CLI_attack148.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
149,bash <(base64 -d <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=)),Linux_Base64_Encoded_Shebang_In_CLI_attack149.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
150,base64 -d <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack150.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
151,"bash -c ""$(printf '%s' IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack151.log,Log Error (Result Not Found),
152,printf '%s' IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack152.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
153,"bash <<< ""$(base64 -d < <(printf '%s' IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=))""",Linux_Base64_Encoded_Shebang_In_CLI_attack153.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
154,"eval ""$(base64 -d < <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=))""",Linux_Base64_Encoded_Shebang_In_CLI_attack154.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
155,"bash -c ""$(cat <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack155.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
156,cat <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack156.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
157,"bash -c ""$(base64 -d <(printf '%s\n' IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=))""",Linux_Base64_Encoded_Shebang_In_CLI_attack157.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
158,bash < <(printf '%s' IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d),Linux_Base64_Encoded_Shebang_In_CLI_attack158.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
159,base64 -d < <(printf '%s' IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack159.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
160,"bash -c ""$(base64 --decode <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=))""",Linux_Base64_Encoded_Shebang_In_CLI_attack160.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
161,bash <(base64 --decode <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=)),Linux_Base64_Encoded_Shebang_In_CLI_attack161.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
162,base64 --decode <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack162.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
163,"bash -c ""$(sed '' <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack163.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
164,sed '' <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack164.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
165,"bash -c ""$(awk '1' <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack165.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
166,awk '1' <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack166.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
167,"bash -c ""$(paste -sd '' <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack167.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
168,paste -sd '' <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack168.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
169,"bash -c ""$(xargs -n1 <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack169.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
170,xargs -n1 <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack170.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
171,"bash -c ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 --decode)""",Linux_Base64_Encoded_Shebang_In_CLI_attack171.log,Log Error (Result Not Found),
172,"bash <<< ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 --decode)""",Linux_Base64_Encoded_Shebang_In_CLI_attack172.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
173,"eval ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 --decode)""",Linux_Base64_Encoded_Shebang_In_CLI_attack173.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
174,"bash -c ""$(base64 --decode <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=)""",Linux_Base64_Encoded_Shebang_In_CLI_attack174.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
175,"/bin/echo ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack175.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
176,"/bin/echo ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 --decode | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack176.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
177,"printf ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack177.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
178,"echo -n ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack178.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
179,echo $'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack179.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
180,"bash -c ""$(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack180.log,Log Error (Result Not Found),
181,"bash -c ""$(base64 -d <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=')""",Linux_Base64_Encoded_Shebang_In_CLI_attack181.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
182,"bash <(echo ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d)",Linux_Base64_Encoded_Shebang_In_CLI_attack182.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
183,"(echo ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d) | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack183.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
184,"base64 -d <<<""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack184.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
185,"bash -c ""$(/bin/echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack185.log,Log Error (Result Not Found),
186,"eval ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack186.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
187,base64 -d <<< $(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' ) | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack187.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
188,"z=$(echo ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=""); echo $z | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack188.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
189,"bash -c ""$(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 --decode)""",Linux_Base64_Encoded_Shebang_In_CLI_attack189.log,Log Error (Result Not Found),
190,echo ${BASE64_PAYLOAD:-'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='} | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack190.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
191,"eval ""$(base64 -d <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=')""",Linux_Base64_Encoded_Shebang_In_CLI_attack191.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
192,"cmd=""echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=""; $cmd | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack192.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
193,"CMDLINE=""base64 -d""; echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | $CMDLINE | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack193.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
194,(base64 -d <<<'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=') | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack194.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
195,echo $'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | tr -d '\n' | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack195.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
196,"(echo -n ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d) | /bin/bash",Linux_Base64_Encoded_Shebang_In_CLI_attack196.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
197,"cat <<<""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack197.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
198,(echo 'address=127.1') > /dev/null; echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack198.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
199,"/bin/sh -c ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack199.log,Log Error (Result Not Found),
200,export PAYLOAD='IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='; echo $PAYLOAD | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack200.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
201,read p <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='; echo $p | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack201.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
202,"bash -c ""`echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d`""",Linux_Base64_Encoded_Shebang_In_CLI_attack202.log,Log Error (Result Not Found),
203,"echo -e ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | /bin/bash",Linux_Base64_Encoded_Shebang_In_CLI_attack203.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
204,dd if=<(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d) | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack204.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
205,"cp /bin/echo /tmp/echox && /tmp/echox ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack205.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
206,"cp /bin/echo /dev/shm/echo2 && /dev/shm/echo2 ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack206.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
207,"cp $(which echo) ./e1 && ./e1 ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack207.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
208,"install /bin/echo /tmp/myecho && /tmp/myecho ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack208.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
209,"cp /bin/echo /tmp/_.e && /tmp/_.e ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack209.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
210,"cp /bin/echo /tmp/.hiddenecho && /tmp/.hiddenecho ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack210.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
211,"cp /bin/echo /tmp/🦠 && /tmp/🦠 ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack211.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
212,"cp /bin/echo /tmp/echo1 && bash -c '/tmp/echo1 ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash'",Linux_Base64_Encoded_Shebang_In_CLI_attack212.log,Trigger: Linux Base64 Encoded Shebang In CLI,Linux Shell Pipe to Shell | Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
213,"cp /bin/echo /var/tmp/echoz && /var/tmp/echoz ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack213.log,Trigger: Linux Base64 Encoded Shebang In CLI,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
214,"cp /bin/echo /dev/shm/ξ && /dev/shm/ξ ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack214.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
